Student_ID,Course_Code,Course_Title,Credits,Academic_Year,Semester,Enrollment_Date,Campus_ID,Campus_Name,Source_Campus_File,Upload_Date
RPH20230005,ENG101,Technical Writing,3.0,2025/2026,S2,2025-06-03,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230005,MTH102,Linear Algebra,4.0,2025/2026,Semester 2,2025-11-05,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230005,CS301,Machine Learning,5.0,2025/2026,S2,2025-10-22,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230005,CS201,Database Systems,4.0,2023/2024,SEM2,2025-07-07,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240006,CS301,Machine Learning,5.0,2024/2025,Semester 2,2025-07-01,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240006,MTH102,Linear Algebra,4.0,2025/2026,Semester 1,2025-02-24,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240006,MTH101,Calculus I,4.0,2025/2026,SEM2,2025-03-07,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240006,,Physics for Engineers,4.0,2023/2024,Semester 2,2025-12-05,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250007,ENG101,Technical Writing,3.0,2023/2024,SEM1,2025-05-13,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250007,CS301,Machine Learning,5.0,2024/2025,S1,2025-05-09,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250007,CS102,Data Structures,5.0,2023/2024,S1,2025-11-10,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250007,MTH102,Linear Algebra,4.0,2023/2024,Semester 2,2025-12-30,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220008,ENG101,Technical Writing,3.0,2023/2024,S1,2025-06-15,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220008,MTH102,Linear Algebra,4.0,2024/2025,SEM2,2025-12-05,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220008,CS-101,Introduction to Programming,4.0,2025/2026,SEM2,2025-08-24,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220008,,Calculus I,4.0,2023/2024,Semester 2,2025-09-23,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220008,,Machine Learning,5.0,2023/2024,S2,2025-06-11,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230009,ENG101,Technical Writing,3.0,2024/2025,S1,2025-10-29,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230009,PHY101,Physics for Engineers,4.0,2024/2025,SEM1,2025-10-21,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230009,MTH102,Linear Algebra,4.0,2024/2025,SEM1,2025-07-13,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230009,MTH101,Calculus I,4.0,2024/2025,Semester 1,2025-07-01,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230009,CS301,Machine Learning,5.0,2023/2024,S1,2025-07-15,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220010,CS302,Cloud Computing,4.0,2023/2024,SEM1,2025-12-31,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220010,MTH102,Linear Algebra,,2025/2026,SEM1,2025-10-14,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220010,CS301,Machine Learning,5.0,2025/2026,Semester 2,2025-08-28,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220010,MTH101,Calculus I,4.0,2025/2026,SEM2,2025-10-13,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220010,CS102,Data Structures,5.0,2024/2025,SEM2,2025-09-16,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220010,PHY101,Physics for Engineers,4.0,2024/2025,SEM2,2025-12-02,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220010,CS202,Web Development,3.0,2023/2024,Semester 2,2025-11-16,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230011,CS-302,Cloud Computing,,2023/2024,SEM1,2025-08-02,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230011,PHY101,Physics for Engineers,4.0,2024/2025,Semester 1,2025-12-18,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230011,CS301,Machine Learning,5.0,2023/2024,Semester 1,2025-04-14,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230011,MTH101,Calculus I,4.0,2025/2026,Semester 1,2025-12-11,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230011,CS201,Database Systems,4.0,2023/2024,S2,2026-01-06,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230011,CS102,Data Structures,5.0,2023/2024,Semester 1,2025-06-20,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220012,ENG101,Technical Writing,3.0,2023/2024,SEM2,2025-10-04,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220012,MTH101,Calculus I,4.0,2024/2025,Semester 2,2025-10-05,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220012,,Database Systems,4.0,2023/2024,Semester 2,2025-05-01,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220012,PHY101,Physics for Engineers,,2024/2025,S2,2025-07-30,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220012,CS202,Web Development,3.0,2023/2024,Semester 1,2025-10-27,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220012,CS-101,Introduction to Programming,4.0,2023/2024,Semester 1,2025-09-04,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250013,CS302,Cloud Computing,4.0,2023/2024,Semester 2,2025-11-05,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250013,cs201,Database Systems,4.0,2025/2026,Semester 2,2025-10-15,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250013,CS-101,Introduction to Programming,4.0,2025/2026,Semester 1,2025-03-05,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250013,PHY101,Physics for Engineers,4.0,2023/2024,SEM1,2025-09-28,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250013,CS202,Web Development,3.0,2023/2024,SEM1,2025-07-04,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250013,MTH102,Linear Algebra,4.0,2023/2024,S2,2025-07-26,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230014,MTH101,Calculus I,4.0,2024/2025,Semester 1,2025-03-21,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230014,MTH102,Linear Algebra,4.0,2025/2026,Semester 1,2025-03-21,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230014,CS201,Database Systems,4.0,2025/2026,S2,2025-09-11,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230014,CS102,Data Structures,5.0,2024/2025,Semester 2,2025-09-17,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230014,PHY101,Physics for Engineers,4.0,2025/2026,Semester 2,2025-06-21,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230014,ENG101,Technical Writing,3.0,2024/2025,SEM2,2025-06-28,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230014,CS202,Web Development,3.0,2025/2026,S1,2025-06-14,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250015,MTH101,Calculus I,4.0,2024/2025,SEM2,2025-08-28,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250015,CS102,Data Structures,5.0,2025/2026,Semester 2,2025-04-01,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250015,CS302,Cloud Computing,4.0,2023/2024,S2,2025-03-24,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250015,CS202,Web Development,3.0,2024/2025,Semester 2,2025-06-29,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250015,CS201,Database Systems,4.0,2024/2025,SEM2,2025-02-19,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250015,CS301,Machine Learning,5.0,2023/2024,S2,2025-09-21,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250015,PHY101,Physics for Engineers,4.0,2024/2025,S1,2025-06-08,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250016,CS302,Cloud Computing,4.0,2024/2025,S1,2025-03-04,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250016,CS101,Introduction to Programming,4.0,2025/2026,Semester 1,2025-07-16,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250016,ENG101,Technical Writing,3.0,2023/2024,SEM2,2025-04-25,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250016,PHY101,Physics for Engineers,4.0,2023/2024,Semester 1,2025-09-29,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250016,CS301,Machine Learning,5.0,2023/2024,Semester 1,2025-08-26,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220017,PHY101,Physics for Engineers,4.0,2024/2025,SEM2,2025-03-16,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220017,CS301,Machine Learning,5.0,2023/2024,SEM1,2025-11-01,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220017,CS101,Introduction to Programming,4.0,2024/2025,S2,2025-06-20,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220017,MTH101,Calculus I,4.0,2024/2025,Semester 2,2025-03-20,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220017,CS102,Data Structures,5.0,2023/2024,Semester 2,2025-03-26,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220017,CS202,Web Development,3.0,2025/2026,Semester 1,2025-06-16,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220017,CS201,Database Systems,4.0,2024/2025,Semester 1,2025-05-27,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240018,,Technical Writing,3.0,2024/2025,Semester 1,2025-03-27,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240018,CS-301,Machine Learning,5.0,2025/2026,Semester 2,2025-08-27,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240018,cs202,Web Development,3.0,2023/2024,Semester 2,2025-08-27,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240018,CS102,Data Structures,5.0,2024/2025,S2,2025-08-26,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230019,MTH101,Calculus I,4.0,2024/2025,S1,2025-12-07,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230019,CS101,Introduction to Programming,4.0,2024/2025,Semester 1,2025-03-23,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230019,CS302,Cloud Computing,4.0,2023/2024,Semester 1,2025-02-12,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230019,CS301,Machine Learning,5.0,2023/2024,S1,2025-06-14,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230020,CS102,Data Structures,5.0,2023/2024,SEM1,2025-07-29,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230020,ENG101,Technical Writing,3.0,2023/2024,Semester 2,2025-12-06,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230020,CS101,Introduction to Programming,4.0,2025/2026,Semester 1,2025-03-17,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230020,MTH102,Linear Algebra,4.0,2024/2025,Semester 1,2025-05-12,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230020,PHY101,Physics for Engineers,4.0,2023/2024,SEM2,2025-11-05,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230020,MTH101,Calculus I,4.0,2023/2024,Semester 2,2025-05-21,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230020,cs301,Machine Learning,5.0,2025/2026,S1,2025-11-29,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220021,CS102,Data Structures,5.0,2024/2025,S2,2025-03-08,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220021,CS302,Cloud Computing,4.0,2024/2025,SEM2,2025-06-08,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220021,CS201,Database Systems,4.0,2023/2024,Semester 1,2025-05-03,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220021,ENG101,Technical Writing,3.0,2024/2025,Semester 1,2025-08-20,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220021,MTH101,Calculus I,4.0,2024/2025,Semester 1,2025-09-14,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220021,CS-202,Web Development,3.0,2024/2025,Semester 1,2025-06-06,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230022,ENG101,Technical Writing,3.0,2023/2024,S2,2025-08-07,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230022,cs102,Data Structures,5.0,2024/2025,SEM2,2025-12-11,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230022,CS302,Cloud Computing,4.0,2025/2026,S1,2025-04-19,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230022,MTH101,Calculus I,4.0,2024/2025,S1,2025-03-13,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230022,CS201,Database Systems,4.0,2025/2026,S2,2025-07-23,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230023,PHY101,Physics for Engineers,4.0,2025/2026,S2,2025-10-26,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230023,MTH102,Linear Algebra,4.0,2024/2025,SEM1,2025-07-02,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230023,ENG101,Technical Writing,3.0,2023/2024,SEM1,2025-02-13,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230023,CS102,Data Structures,5.0,2024/2025,S1,2025-06-12,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230023,CS201,Database Systems,4.0,2025/2026,SEM2,2025-11-22,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230023,cs301,Machine Learning,5.0,2024/2025,SEM2,2025-12-14,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230023,MTH101,Calculus I,4.0,2023/2024,SEM2,2025-11-02,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230024,PHY101,Physics for Engineers,4.0,2025/2026,Semester 2,2025-11-01,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230024,ENG101,Technical Writing,3.0,2024/2025,Semester 1,2025-05-17,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230024,CS201,Database Systems,4.0,2025/2026,S1,2025-12-28,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230024,CS-102,Data Structures,5.0,2025/2026,S1,2025-03-10,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240025,CS202,Web Development,3.0,2024/2025,Semester 2,2025-06-01,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240025,MTH102,Linear Algebra,4.0,2025/2026,Semester 2,2026-01-10,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240025,CS102,Data Structures,5.0,2025/2026,S2,2025-05-08,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240025,cs301,Machine Learning,5.0,2025/2026,Semester 2,2025-04-12,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250026,CS102,Data Structures,5.0,2024/2025,Semester 2,2025-03-06,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250026,CS101,Introduction to Programming,4.0,2025/2026,Semester 1,2025-09-01,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250026,MTH101,Calculus I,4.0,2024/2025,S2,2025-11-09,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250026,CS301,Machine Learning,5.0,2025/2026,S1,2025-09-21,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240027,ENG101,Technical Writing,3.0,2023/2024,S2,2025-05-21,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240027,CS202,Web Development,3.0,2023/2024,Semester 2,2025-03-02,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240027,MTH102,Linear Algebra,4.0,2023/2024,S2,2025-03-25,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240027,CS-301,Machine Learning,5.0,2025/2026,SEM1,2025-05-06,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220028,CS302,Cloud Computing,4.0,2025/2026,SEM2,2025-12-19,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220028,MTH101,Calculus I,4.0,2025/2026,S1,2025-07-04,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220028,CS-101,Introduction to Programming,4.0,2024/2025,SEM2,2025-09-16,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220028,CS301,Machine Learning,5.0,2023/2024,Semester 1,2025-11-01,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220028,CS201,Database Systems,4.0,2025/2026,S1,2025-03-19,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20220028,CS102,Data Structures,5.0,2025/2026,Semester 1,2025-10-06,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240029,ENG101,Technical Writing,3.0,2024/2025,Semester 1,2025-10-11,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240029,CS201,Database Systems,4.0,2023/2024,SEM1,2025-12-28,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240029,CS302,Cloud Computing,4.0,2023/2024,S2,2025-09-09,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240029,CS301,Machine Learning,5.0,2025/2026,SEM1,2025-08-22,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240029,,Physics for Engineers,4.0,2023/2024,SEM2,2025-07-04,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240029,MTH102,Linear Algebra,4.0,2024/2025,SEM2,2025-09-26,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240029,CS202,Web Development,3.0,2025/2026,S1,2025-10-13,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230030,CS102,Data Structures,5.0,2023/2024,S1,2025-10-11,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230030,MTH102,Linear Algebra,4.0,2024/2025,Semester 2,2025-08-15,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230030,CS201,Database Systems,4.0,2023/2024,SEM1,2025-05-21,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230030,MTH101,Calculus I,4.0,2024/2025,S2,2025-10-15,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20230030,CS202,Web Development,3.0,2023/2024,SEM2,2025-11-10,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250031,cs101,Introduction to Programming,4.0,2024/2025,Semester 1,2025-12-21,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250031,CS202,Web Development,3.0,2025/2026,Semester 2,2025-09-27,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250031,CS102,Data Structures,5.0,2023/2024,S1,2025-12-15,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250031,ENG101,Technical Writing,3.0,2024/2025,SEM2,2025-10-31,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250031,PHY101,Physics for Engineers,4.0,2025/2026,SEM1,2025-12-12,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20250031,MTH101,Calculus I,4.0,2024/2025,Semester 1,2025-03-23,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240032,CS202,Web Development,3.0,2023/2024,Semester 1,2025-02-14,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
RPH20240032,CS101,Introduction to Programming,4.0,2023/2024,SEM1,2025-08-18,RPH,Rwanda Polytechnic Huye,huye/courses.csv,2026-02-12 17:11:54
